ID,Instances of works,Abstract Title,Instance Title,Generic Descriptor,Number of parts,Voice in the Polyphony,Primary Language,Secondary Language,Style of discourse,Number of stanzas,Number of envois,Date,Authors,Author commentary,L Index,MW Index,RS Index,T Index (Motets),T Index (Songs),Lu Index,M Index,vdB Index (Rondeaux),Host work ID,Host Work Instance,Host Work Location,Other data,Edition,Manuscript Collocation
Li 265-734,1,Grant solas me fait Amours / Pleüst Dieu qu'ele seüst / Neuma,Grant solaz me fet amors / Pleüst diu qu'ele seüst / Neuma,Motet,3,,Langue d'oïl,,,,,,Anonyme,,265-734,,,,,,,,,,,,,"F-MO H 196, fol. 160 v"
Li 265-736,1,Grevé m'ont li mal d'amer / Johanne,Greué m'ont li maus d'amors / Johane,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-736,,,,,,,,,,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 218a r"
Li 265-736,2,Grevé m'ont li mal d'amer / Johanne,Greué m'ont li mal d'amer / Johannem,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-736,,,,,,,,,,,,,"F-Pn fr. 844, fol. 205 vb"
Li 265-736,3,Grevé m'ont li mal d'amer / Johanne,Greué m'ont li mal d'amer / Johanne,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-736,,,,,,,,,,,,,"F-Pn fr. 12615, fol. 180 r"
Li 265-736,4,Grevé m'ont li mal d'amer / Johanne,Greué m'ont li mal d'amer / Iohanne,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-736,,,,,,,,,,,,,"F-MO H 196, fol. 251 r"
Li 265-736,5,Grevé m'ont li mal d'amer / Johanne,Grevé m'ont li mal d'amer / [Johanne],Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-736,,,,,,,,,,,Manuscrit lacunaire et illisible,,"B-LEu sans cote, n° 10"
Li 265-736a,1,Virgo mater salutis exordium / Johanne,Uirgo mater salutis exordium / Johanne,Motet,2,,Latin,,,,,,Anonyme,,,,,,,,,,,,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 189r"
Li 265-739,1,"Haré, haré, hie! / Balaam, Goudalier ont bien / Balaam",Haré haré hye / Balaam godalier ont bien / Balaam,Motet,3,,Langue d'oïl,,,,,,Anonyme,,265-739,,,,,,,,,,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 197 v"
Li 265-739,2,"Haré, haré, hie! / Balaam, Goudalier ont bien / Balaam",Haré haré hie / Balaan Goudalier ont bien / Balaam,Motet,3,,Langue d'oïl,,,,,,Anonyme,,265-739,,,,,,,,,,,,,"F-Pn fr. 12615, fol. 180 r"
Li 265-754,1,"Hé! Dieus, de si haut si bas! / Mal batu longuement pleure / Cumque evigilasset",Hé diex de si haut si bas / Mau batu longuement pleure / Cvmque,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-754,,,,,,,,,,,,,"F-MO H 196, fol. 130 v"
Li 265-754,2,"Hé! Dieus, de si haut si bas! / Mal batu longuement pleure / Cumque evigilasset",Hé dieus de si haut si bas / Mal batu longuement ploure / Cumque,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-754,,,,,,,,,,,,,"D-BAs Lit. 115, fol. 39 va"
Li 265-754,3,"Hé! Dieus, de si haut si bas! / Mal batu longuement pleure / Cumque evigilasset",,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-754,,,,,,,,,,,,,"[F-B I 716], n° 37"
Li 265-754,4,"Hé! Dieus, de si haut si bas! / Mal batu longuement pleure / Cumque evigilasset",Hé dieu de si haut si bas / Mau batu longuement pleure / Qumque,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-754,,,,,,,,,,,,,"F-Pn nouv. acq. fr. 13521, fol. 383 va"
Li 265-754,5,"Hé! Dieus, de si haut si bas! / Mal batu longuement pleure / Cumque evigilasset",Hei diex de si haut si bas / Mal batus longuement pleure / Cumque,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-754,,,,,,,,,,,,,"I-Tr Vari 42, fol. 40 ra"
Li 265-754a,1,Mal batu longuement pleure / Cumque evigilasset,Mau batu longuement pleure / Cumque euigilasset,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-754,,,,,,,,,,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 219 v"
Li 265-754b,1,Hac in die dulce melos / Cumque evigilasset,Hac in die dulce melos / Cumcque,Motet,2,,Latin,,,,,,Anonyme,,,,,,,,,,,,,,,"GB-Lbl Add. 30091, fol. 6 r"
Li 265-754c,1,Hac in die dulce melos / Spes vite miseris / Cumque evigilasset,Hac in die dulce melos / Spes uite miseris / [Cumque evigilasset],Motet,3,,Latin,,,,,,Anonyme,,,,,,,,,,,,,,,"D-Mbs Clm. 16444, n° 4 (2b)"
Li 265-756,1,Il a plus en mon cuer de joie / Domino,Jl a plus en mon cuer joie / Do,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-756,,,,,,,,,,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 235 v"
Li 265-760,1,Hé! douce dame / Et speravit,Hé douce dame / Et sperabit,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-760,,,,,,,,,,,,,"F-Pn fr. 844, fol. 208 vb"
Li 265-760,2,Hé! douce dame / Et speravit,É douce dame / Et sperabit,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-760,,,,,,,,,,,,,"F-Pn fr. 12615, fol. 188 v"
Li 265-761,1,Hé! Ha! que ferai / Pro patribus,Hé ha que ferai / Pro patribus,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-761,,,,,,,,,,,,,"F-MO H 196, fol. 257 r"
Li 265-764,1,"Hé! Marotele, alons au bois jouer / En la praierie / Aptatur",Hé marotele alons au bois iouer / En la praerie / Aptatur,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-764,,,,,,,,,,,,,"F-MO H 196, fol. 112 v"
Li 265-764,2,"Hé! Marotele, alons au bois jouer / En la praierie / Aptatur",Hé marotele alons au bois iouer / En la praerie / Aptatur,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-764,,,,,,,,,,,,,"F-MO H 196, fol. 198 v"
Li 265-764,3,"Hé! Marotele, alons au bois jouer / En la praierie / Aptatur",Hé marotele alons au bois iuer / En la praierie / Aptatur,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-764,,,,,,,,,,,,,"D-BAs Lit. 115, fol. 18 va"
Li 265-765,1,"Hé! mere Dieu, regardés m'en pitié / La virge Marie / Aptatur",Hé mere diu regardez m'en pitié / La virge marie / Aptatur,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-765,,,,,,,,,,,,,"F-MO H 196, fol. 196 v"
Li 265-765a,1,La virge Marie / Aptatur,,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,,,,,,,,,,,,,,"[F-ME 535], fol. 165 v"
Li 265-769,1,Hé! trés douces amouretes / D'Amours esloigniés / [In seculum],Hé trés douces amouretes / D'amors esloigniés / [In seculum],Motet,3,,Langue d'oïl,,,,,,Anonyme,,265-769,,,,,,,,,,,,,"F-MO H 196, fol. 148 v"
Li 265-771,1,Hier matin a l'enjournee / Domino,Hyer matin a l'eniornee / Domino,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-771,,,,,,,,,,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 234 r"
Li 265-771a,1,3 parts clausula on Domino,,Clausula,3,,Latin,,,,,,Anonyme,,,,,,,,,,,,,,,"D-W Cod. Guelf. 628 Helmst., fol. 8 (12) r"
Li 265-771a,2,3 parts clausula on Domino,,Clausula,3,,Latin,,,,,,Anonyme,,,,,,,,,,,,,,,"I-Fl Plut. 29. 1, fol. 42 v"
Li 265-771a,3,3 parts clausula on Domino,,Clausula,3,,Latin,,,,,,Anonyme,,,,,,,,,,,,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 29 r"
Li 265-771b,1,Alpha bovi et leoni / Domino,Alpha boui et leoni / Do,Motet,2,,Latin,,,,,,Anonyme,,,,,,,,,,,,,,,"I-Fl Plut. 29. 1, fol. 407 r"
Li 265-771b,2,Alpha bovi et leoni / Domino,Alta boui et leoni / [Domino],Motet,2,,Latin,,,,,,Anonyme,,,,,,,,,,,,,,,"E-BUlh s/n (Codex Las Huelgas), fol. 84 v"
Li 265-771c,1,Larga manu seminatum / Domino,Larga manu seminatu / Domino,Motet,2,,Latin,,,,,,Anonyme,,,,,,,,,,,,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 182 v"
Li 265-772,1,Hier matin me chevauchoie / Portare,Ier matin me cheuauçoie / Portare,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-772,,,,,,,,,,,,,"F-Pn fr. 12615, fol. 194 v"
Li 265-772,2,Hier matin me chevauchoie / Portare,Hyer main cheuauchoie / Portare,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-772,,,,,,,,,,,,,"F-MO H 196, fol. 260 r"
Li 265-773,1,Hier matin jouer m'en alai / Latus,Hyer matin iouer m'en alai / Latus,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-773,,,,,,,,,,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 234 r"
Li 265-773,2,Hier matin jouer m'en alai / Latus,Hier main iouer m'en alai / Falus,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-773,,,,,,,,,,,,,"F-MO H 196, fol. 244 r"
Li 265-774,1,Hier main tous seus chevauchoie / Domine,Hiex main toz seus cheuauchoie / [D]omine,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-774,,,,,,,,,,,,,"F-MO H 196, fol. 267 r"
Li 265-779,1,Hui matin au douz mois de mai / Hec dies,Hui mein au douz mois de moi / Hec dies,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-779,,,,,,,,,,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 234 v"
Li 265-779,2,Hui matin au douz mois de mai / Hec dies,Hvi matin au dolz mois de mai / Hec dies,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-779,,,,,,,,,,,,,"F-Pn fr. 844, fol. 206 va"
Li 265-779,3,Hui matin au douz mois de mai / Hec dies,Hvi main au douc mois de mai / Hec dies,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-779,,,,,,,,,,,,,"F-Pn fr. 12615, fol. 185 v"
Li 265-779,4,Hui matin au douz mois de mai / Hec dies,Hvi matin au doz mois de mai / [Hec dies],Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-779,,,,,,,,,,,,,"F-MO H 196, fol. 234 v"
Li 265-779a,1,2 parts clausula on Hec dies,,Clausula,2,,Latin,,,,,,Anonyme,,,,,,,,,,,,,,,"I-Fl Plut. 29. 1, fol. 155 r"
Li 265-782,1,Hui matin a l'ajournee / Nostrum,Hvi matin a l'aiornee / Nostrum,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-782,,,,,,,,,,,,,"F-Pn fr. 844, fol. 206 ra"
Li 265-782,2,Hui matin a l'ajournee / Nostrum,Hvi matin a l'aiornee / Nostrum,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-782,,,,,,,,,,,,,"F-Pn fr. 12615, fol. 185 r"
Li 265-782a,1,3 parts organum on Nostrum,,Organum,2,,Latin,,,,,,Anonyme,,265-782,,,,,,,,,,,,,"D-W Cod. Guelf. 628 Helmst., fol. 78 (87) v"
Li 265-782a,2,3 parts organum on Nostrum,,Organum,2,,Latin,,,,,,Anonyme,,265-782,,,,,,,,,,,,,"I-Fl Plut. 29. 1, fol. 24 r"
Li 265-782a,3,3 parts organum on Pascha nostrum immolatus est,,Organum,2,,Latin,,,,,,Anonyme,,265-782,,,,,,,,,,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 22 v"
Li 265-789,1,"Il n'a en toi sens ne valour / Robins, li mauvais ouvriers / Omnes",Il n'a en toi sens ne valor / Robin li mauvés ourier / Omnes,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-789,,,,,,,,,,,,,"F-MO H 196, fol. 214 v"
Li 265-789,2,"Il n'a en toi sens ne valour / Robins, li mauvais ouvriers / Omnes",Il n'a en toi sens ne vallours / Robins li maluais ouuriers / Omnes,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-789,,,,,,,,,,,,,"D-BAs Lit. 115, fol. 53 ra"
Li 265-805,1,J'ai doné tout mon cuer et mon penser / Au cuer ai le mal joli / Veritatem,I'ai doné tout mon cuer et mon pensé / Au cuer ai le mal ioli / veritatem,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-805,,,,,,,,,,,,,"F-MO H 196, fol. 206 v"
Li 265-808,1,J'ai fait ami a mon chois / Gaudete,J'ai fait ami a mon chois / Gaudete,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-808,,,,,,,,,,,,,"F-Pn fr. 844, fol. 210 ra"
Li 265-808,2,J'ai fait ami a mon chois / Gaudete,J'ai fait ami a mon cois / Gaudete,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-808,,,,,,,,,,,,,"F-Pn fr. 12615, fol. 191 v"
Li 265-809,1,La mesnie fauveline / J'ai fait nouveletement amie / Grant despit ai je,La mesnie fauueline / I'ai fait nouueletement amie / Grant despit ai ie,Motet,3,,Langue d'oïl,,,,,,Chaillou de Pesstain?,,265-809,,,,,,,,N 29,1,Pièce musicale 41,,,"F-Pn fr. 146, fol. 15 va"
Li 265-810,1,J'ai les biens d'Amours sans dolour / Que ferai biau sire Dieus? / In seculum,I'ai les biens d'amours sans dolour / Qve ferai biau sire diex / In seculum,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-810,,,,,,,,,,,,,"F-MO H 196, fol. 188 v"
Li 265-810,2,J'ai les biens d'Amours sans dolour / Que ferai biau sire Dieus? / In seculum,J'ai les maus d'amours sanz doulor / Qve ferai biau sire diex / In seculum,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-810,,,,,,,,,,,,,"F-Pn nouv. acq. fr. 13521, fol. 386 va"
Li 265-824,1,J'ai mon cuer del tout abandoné / Letabitur,J'ai mon cuer del tout abandouné / letabitur,Rondeau-motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-824,,,,,,,,,,,,,"F-Pn fr. 12615, fol. 184 r"
Li 265-839,1,J'ai trouvé qui me veut amer / In seculum,I'ai troué qui me veut amer / In seculum,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-839,,,,,,,,,,,,,"F-MO H 196, fol. 241 r"
Li 265-843,1,"J'amaisse, mais je n'os amer / Mansuetudinem",J'amaisse mais ie n'os amer / mansuetudinem,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-843,,,,,,,,,,,,,"F-Pn fr. 12615, fol. 190 r"
Li 265-844,1,"Ja n'amerai / Sire Dieus, li douz maus m'ocit que j'ai / In seculum",Ia n'amerai / Sire diex li doz maus m'ocit que i'ai / In seculum,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-844,,,,,,,,,,,,,"F-MO H 196, fol. 187 v"
Li 265-844,2,"Ja n'amerai / Sire Dieus, li douz maus m'ocit que j'ai / In seculum",,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-844,,,,,,,,,,,,,"[F-B I 716], n° 52b"
Li 265-844,3,"Ja n'amerai / Sire Dieus, li douz maus m'ocit que j'ai / In seculum",Ja n'amerai / Sjre diex li doux maus m'ocist que i'ai / In seculum,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-844,,,,,,,,,,,,,"F-Pn nouv. acq. fr. 13521, fol. 387 ra"
Li 265-844a,1,Ja n'amerai / In seculum / In seculum / In seculum,Ia n'amerai / In seculum / In seculum / In seculum,Motet,4,,Langue d'oïl,Latin,,,,,Anonyme,,265-844,,,,,,,,,,,,,"F-MO H 196, fol. 1 v"
Li 265-844a,2,Ja n'amerai / In seculum / In seculum / In seculum,Ia n'amerai / In seculum / In seculum / In seculum,Motet,4,,Langue d'oïl,Latin,,,,,Anonyme,,265-844,,,,,,,,,,,,,"F-MO H 196, fol. 2 v"
Li 265-846,1,Ja n'avrés deduit de moi / In seculum,Ia n'aurés deduit de moi / Seculum,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-846,,,,,,,,,,,,,"F-Pn fr. 12615, fol. 184 r"
Li 265-847,1,Ja ne me souvendra / Ejus,Ia ne me souuendra / Eius,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-847,,,,,,,,,,,,,"F-MO H 196, fol. 261 r"
Li 265-848,1,Ja ne mi marierai / Amoris,[I]a ne mi marierai / Amoris,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-848,,,,,,,,,,,,,"F-Pn fr. 844, fol. 209 vb"
Li 265-848,2,Ja ne mi marierai / Amoris,Ja ne mi marierai / Amoris,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-848,,,,,,,,,,,,,"F-Pn fr. 12615, fol. 191 v"
Li 265-849,1,Ja n'iert nus bien assenés / Justus,Ia n'ert nus bien assenés / Justus,Rondeau-motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-849,,,,,,,,,,,,,"F-Pn fr. 12615, fol. 184 v"
Li 265-853,1,Ja pour longue desirree / Hodie,[J]a por longue desirree / Hodie,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-853,,,,,,,,,,,,,"D-Mbs Mus. ms. 4775, n° A10, fol. 4 r"
Li 265-853a,1,Ja pour longue demouree / Dies,Ia pour longue demouree / [D]ies,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-853,,,,,,,,,,,,,"F-MO H 196, fol. 267 v"
Li 265-854,1,Ja por mal que puisse avoir ne pour dolour / Hé! desloiaus mesdisant / Portare,Ia pour mal que puisse auoir ne por dolor / Hé desloiaus mesdisant / Portare,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-854,,,,,,,,,,,,,"F-MO H 196, fol. 120 v"
Li 265-854,2,Ja por mal que puisse avoir ne pour dolour / Hé! desloiaus mesdisant / Portare,Ja pour mal que puisse auoir ne por dolor / Hé desloials mesdisant / Portare,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-854,,,,,,,,,,,,,"F-Pn nouv. acq. fr. 13521, fol. 390 ra"
Li 265-871,1,Je cuidoie avoir Amours / Je chantasse par revel / Et ne nos,Ie cuidoie auoir amours / Ie chantasse par reuel / Et ne nos,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-871,,,,,,,,,,,,,"D-BAs Lit. 115, fol. 30 va"
Li 265-872,1,Je cuidoie bien metre jus / Se j'ai folement amé / Solem,Ie cuidoie bien metre ius / Se i'ai folement amé / Solem,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-872,,,,,,,,,,,,,"F-MO H 196, fol. 382 (380) ra"
Li 265-877,1,Je gart le bois / Et confitebor,Ie gart le bois / Et confitebor,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-877,,,,,,,,,,,,,"F-MO H 196, fol. 257 v"
Li 265-889,1,"Je m'en vois, ma douce amie / Tieus a mout le cuer hardi / Omnes",Ie m'en vois ma douce amie / Tiex a mout le cuer hardi / Omnes,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-889,,,,,,,,,,,,,"F-MO H 196, fol. 118 v"
Li 265-889,2,"Je m'en vois, ma douce amie / Tieus a mout le cuer hardi / Omnes",Ie m'en vois ma douce amie / Teis a mout le cuer hardi / Omnes,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-889,,,,,,,,,,,,,"D-BAs Lit. 115, fol. 56 va"
Li 265-891,1,Je m'estoie / Docebit,,Motet,2,,Latin,,,,,,Anonyme,,265-891,,,,,,,,,,,Incipit marginal : Je m'estoie mis en voie ; Teneur : Ille uos docebet doce,,"F-Pn lat. 15139, fol. 288 v"
Li 265-891,2,Je m'estoie / Docebit,Ie m'estoie / [D]ocebit,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-891,,,,,,,,,,,,,"F-MO H 196, fol. 265 r"
Li 265-909,1,"Je ne puis, amie / Flor de lis, rose espanie / Pro dolor",Ie ne puis amie / Flour de lir rose espanie / Proh dolor,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-909,,,,,,,,,,,,,"D-BAs Lit. 115, fol. 19 ra"
Li 265-909a,1,"Je ne puis, amie / Flor de lis, rose espanie / Douce dame que j'aim tant",Flor de lis rose espanie / Ie ne puis amie / Douce dame que i'aim tant,Motet,3,,Langue d'oïl,,,,,,Anonyme,,265-909,,,,,,,,,,,Triplum et duplum inversés dans le manuscrit,,"F-MO H 196, fol. 214 v"
Li 265-910,1,Je ne puis ne si ne voeil / Amors me tienent jolis / Veritatem,Ie ne puis ne si uoeil / Amors me tienent iolis / Ueritatem,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-910,,,,,,,,,,,,,"F-MO H 196, fol. 171 v"
Li 265-911,1,Je ne quier mais a ma vie / Dieus! trop mal mi pert que j'aie amé / Misit,Ie ne quier mais a ma uie / Dieus trop mal mi pert que i'aie amé / Misit,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-911,,,,,,,,,,,,,"D-BAs Lit. 115, fol. 15 ra"
Li 265-922,1,Je cuidai mes maus celer / In seculum,Je cuidai mes maus celer / In seculum,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-922,,,,,,,,,,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 218a v"
Li 265-922,2,Je cuidai mes maus celer / In seculum,Je quidai mes maus celer / In seculum,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-922,,,,,,,,,,,,,"F-Pn fr. 12615, fol. 182 v"
Li 265-936,1,Je voi douleur avenir / Fauvel nous a fait present / Autant m'est si poise,Ie uoi douleur auenir / Fauuel nous a fait present / Tenor Fauuel autant m'est si poise,Motet,3,,Langue d'oïl,,,,,,Chaillou de Pesstain?,,265-936,,,,,,,,N 29,1,Pièce musicale 29,,,"F-Pn fr. 146, fol. 9 vb"
Li 265-949,1,Jolietement en douce desiree / Quant voi la florete / Je sui joliete / Aptatur,Ioliement en douce desirree / Qvant voi la florete / Ie sui ioliete / Aptatur,Motet,4,,Langue d'oïl,Latin,,,,,Anonyme,,265-949,,,,,,,,,,,,,"F-MO H 196, fol. 55 va"
Li 265-949a,1,Quant voi la florete / Je sui joliete / Aptatur,Quant voi la flourete / Ie sui ioliete / Optatur,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-949,,,,,,,,,,,,,"D-BAs Lit. 115, fol. 29 va"
Li 265-949a,2,Quant voi la florete / Je sui joliete / Aptatur,Quant uoi la florete / Je sui ioliete / Aptatur,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-949,,,,,,,,,,,,,"F-Pn lat. 11266, fol. 36 ra"
Li 265-952,1,Jolieté et biauté et valour / Vetus vaticinium / [Agmina],Iolieté et biauté et valour / Uetus vaticinium / [Agmina],Motet,3,,Latin,Langue d'oïl,,,,,Anonyme,,265-952,,,,,,,,,,,,,"F-MO H 196, fol. 148 v"
Li 265-961,1,La bele m'ocit / In seculum,La bele m'ocit / In seculum,Motet-centon,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-961,,,,,,,,,,,,,"F-MO H 196, fol. 231 r"
Li 265-965,1,On doit fine amour anourer / La biauté ma dame le cuer m'esjoit / In seculum,La biauté ma dame le cuer m'esioit / On doit fine amor anourer / In seculum,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-965,,,,,,,,,,,Triplum et duplum inversés dans le manuscrit,,"F-MO H 196, fol. 182 v"
Li 265-965,2,On doit fine amour anourer / La biauté ma dame le cuer m'esjoit / In seculum,En doit fine amour honorer / La beauté ma dame le cuer m'esioist / In seculum,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-965,,,,,,,,,,,,,"F-Pn nouv. acq. fr. 13521, fol. 387 vb"
Li 265-972,1,La fille d'en Hue / In seculum,La fille d'en hue / In seculum,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-972,,,,,,,,,,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 237 r"
Li 265-981,1,La pire roe du char / Latus,La pire roe du char / A,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-981,,,,,,,,,,,,,"F-MO H 196, fol. 245 v"
Li 265-982,1,La plus bele riens vivant / [Pacem],La plus bele riens uiuant / [Pacem],Motet,2,,Langue d'oïl,,,,,,Anonyme,,265-982,,,,,,,,,,,,,"F-MO H 196, fol. 253 r"
Li 265-988,1,Las! por qu'acointai / Donés sui sans repentir / Eius,Las por qu'acointai / Donés sui sans repentir / Eius,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-988,,,,,,,,,,,,,"F-MO H 196, fol. 167 v"
Li 265-1000,1,"L'autre jour me chevauchoie / L'autr'ier joiant et joli doi compaignon / Vilain, lieve sus",L'autre iour me cheuauchoie / L'autrier ioiant et ioli doi compaignon / Ujlain lieue sus o,Motet,3,,Langue d'oïl,,,,,,Anonyme,,265-1000,,,,,,,,,,,,,"F-MO H 196, fol. 361 (359) va"
Li 265-1004,1,L'autre jour par un matin dejouste une valee / Au tens pascour / In seculum,L'autre iour par vn matin de iouste vne valee / Au tens pascour / In seculum,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-1004,,,,,,,,,,,,,"D-BAs Lit. 115, fol. 7 ra"
Li 265-1008,1,L'autre jour par un matinet / Hier matinet / Ite missa est,L'autre iour par un matinet / Hjer matinet / Ite missa est,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-1008,,,,,,,,,,,,,"F-MO H 196, fol. 284 va"
Li 265-1008,2,L'autre jour par un matinet / Hier matinet / Ite missa est,L'autre iour par vn matinet / Hier matinet / Omnes,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-1008,,,,,,,,,,,,,"D-BAs Lit. 115, fol. 22 va"
Li 265-1008,3,L'autre jour par un matinet / Hier matinet / Ite missa est,,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-1008,,,,,,,,,,,,,"[F-B I 716], n° 44"
Li 265-1020,1,L'autr'ier en mai / Tanquam,L'autrier en mai / Tanquam,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-1020,,,,,,,,,,,,,"F-Pn fr. 844, fol. 208 vb"
Li 265-1020,2,L'autr'ier en mai / Tanquam,L'autrier en mai / Tamquam,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-1020,,,,,,,,,,,,,"F-Pn fr. 12615, fol. 188 v"
Li 265-1027,1,L'autr'ier m'esbatoie / Demenant grant joie / Manere,L'autrier m'esbatoie / Demenant grant ioie / Manere,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-1027,,,,,,,,,,,,,"F-MO H 196, fol. 111 v"
Li 265-1027,2,L'autr'ier m'esbatoie / Demenant grant joie / Manere,L'autrier m'esbatoie / Demenant grant ioie / Manere,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-1027,,,,,,,,,,,,,"F-Pn lat. 11266, fol. 38 ra"
Li 265-1027,3,L'autr'ier m'esbatoie / Demenant grant joie / Manere,L'atrier m'esbatoie / Demenant grant ioie / [M]anere,Motet,3,,Langue d'oïl,Latin,,,,,Anonyme,,265-1027,,,,,,,,,,,,,"F-Pn nouv. acq. fr. 13521, fol. 370 rb"
Li 265-1032,1,L'autr'ier par un main / Domino,L'autrier par un main / Domino,Motet,2,,Langue d'oïl,Latin,,,,,Anonyme,,265-1032,,,,,,,,,,,,,"F-MO H 196, fol. 245 r"
